tick,area,sex,age_months,count
0,nsw,male,0,516
0,nsw,male,1,490
0,nsw,male,2,482
0,nsw,male,3,481
0,nsw,male,4,475
0,nsw,male,5,465
0,nsw,male,6,455
0,nsw,male,7,452
0,nsw,male,8,446
0,nsw,male,9,455
0,nsw,male,10,456
0,nsw,male,11,454
0,nsw,male,12,455
0,nsw,male,13,461
0,nsw,male,14,461
0,nsw,male,15,472
0,nsw,male,16,469
0,nsw,male,17,472
0,nsw,male,18,478
0,nsw,male,19,489
0,nsw,male,20,522
0,nsw,male,21,507
0,nsw,male,22,505
0,nsw,male,23,507
0,nsw,male,24,521
0,nsw,male,25,535
0,nsw,male,26,524
0,nsw,male,27,525
0,nsw,male,28,521
0,nsw,male,29,517
0,nsw,male,30,508
0,nsw,male,31,492
0,nsw,male,32,482
0,nsw,male,33,478
0,nsw,male,34,482
0,nsw,male,35,493
0,nsw,male,36,498
0,nsw,male,37,510
0,nsw,male,38,529
0,nsw,male,39,529
0,nsw,male,40,502
0,nsw,male,41,489
0,nsw,male,42,472
0,nsw,male,43,469
0,nsw,male,44,470
0,nsw,male,45,480
0,nsw,male,46,495
0,nsw,male,47,504
0,nsw,male,48,507
0,nsw,male,49,504
0,nsw,male,50,490
0,nsw,male,51,479
0,nsw,male,52,468
0,nsw,male,53,466
0,nsw,male,54,454
0,nsw,male,55,445
0,nsw,male,56,429
0,nsw,male,57,422
0,nsw,male,58,406
0,nsw,male,59,405
0,nsw,male,60,403
0,nsw,male,61,390
0,nsw,male,62,399
0,nsw,male,63,405
0,nsw,male,64,358
0,nsw,male,65,340
0,nsw,male,66,326
0,nsw,male,67,291
0,nsw,male,68,282
0,nsw,male,69,267
0,nsw,male,70,256
0,nsw,male,71,242
0,nsw,male,72,230
0,nsw,male,73,223
0,nsw,male,74,205
0,nsw,male,75,191
0,nsw,male,76,181
0,nsw,male,77,173
0,nsw,male,78,167
0,nsw,male,79,161
0,nsw,male,80,151
0,nsw,male,81,140
0,nsw,male,82,132
0,nsw,male,83,117
0,nsw,male,84,103
0,nsw,male,85,92
0,nsw,male,86,79
0,nsw,male,87,66
0,nsw,male,88,57
0,nsw,male,89,46
0,nsw,male,90,35
0,nsw,male,91,24
0,nsw,male,92,18
0,nsw,male,93,14
0,nsw,male,94,11
0,nsw,male,95,7
0,nsw,male,96,4
0,nsw,male,97,4
0,nsw,male,98,2
0,nsw,male,99,1
0,nsw,male,100,2
0,nsw,female,0,490
0,nsw,female,1,468
0,nsw,female,2,464
0,nsw,female,3,455
0,nsw,female,4,448
0,nsw,female,5,435
0,nsw,female,6,428
0,nsw,female,7,427
0,nsw,female,8,423
0,nsw,female,9,429
0,nsw,female,10,437
0,nsw,female,11,431
0,nsw,female,12,431
0,nsw,female,13,436
0,nsw,female,14,434
0,nsw,female,15,450
0,nsw,female,16,444
0,nsw,female,17,444
0,nsw,female,18,448
0,nsw,female,19,468
0,nsw,female,20,497
0,nsw,female,21,482
0,nsw,female,22,482
0,nsw,female,23,492
0,nsw,female,24,500
0,nsw,female,25,524
0,nsw,female,26,515
0,nsw,female,27,523
0,nsw,female,28,514
0,nsw,female,29,512
0,nsw,female,30,503
0,nsw,female,31,493
0,nsw,female,32,488
0,nsw,female,33,486
0,nsw,female,34,484
0,nsw,female,35,499
0,nsw,female,36,507
0,nsw,female,37,522
0,nsw,female,38,537
0,nsw,female,39,545
0,nsw,female,40,510
0,nsw,female,41,504
0,nsw,female,42,485
0,nsw,female,43,478
0,nsw,female,44,477
0,nsw,female,45,487
0,nsw,female,46,503
0,nsw,female,47,517
0,nsw,female,48,513
0,nsw,female,49,512
0,nsw,female,50,498
0,nsw,female,51,488
0,nsw,female,52,484
0,nsw,female,53,467
0,nsw,female,54,458
0,nsw,female,55,451
0,nsw,female,56,435
0,nsw,female,57,429
0,nsw,female,58,415
0,nsw,female,59,407
0,nsw,female,60,404
0,nsw,female,61,391
0,nsw,female,62,393
0,nsw,female,63,407
0,nsw,female,64,355
0,nsw,female,65,344
0,nsw,female,66,327
0,nsw,female,67,299
0,nsw,female,68,287
0,nsw,female,69,276
0,nsw,female,70,263
0,nsw,female,71,252
0,nsw,female,72,244
0,nsw,female,73,236
0,nsw,female,74,230
0,nsw,female,75,219
0,nsw,female,76,203
0,nsw,female,77,200
0,nsw,female,78,197
0,nsw,female,79,198
0,nsw,female,80,193
0,nsw,female,81,183
0,nsw,female,82,177
0,nsw,female,83,164
0,nsw,female,84,154
0,nsw,female,85,144
0,nsw,female,86,128
0,nsw,female,87,118
0,nsw,female,88,104
0,nsw,female,89,90
0,nsw,female,90,72
0,nsw,female,91,54
0,nsw,female,92,46
0,nsw,female,93,37
0,nsw,female,94,30
0,nsw,female,95,23
0,nsw,female,96,15
0,nsw,female,97,12
0,nsw,female,98,7
0,nsw,female,99,5
0,nsw,female,100,8
0,vic,male,0,377
0,vic,male,1,360
0,vic,male,2,361
0,vic,male,3,357
0,vic,male,4,349
0,vic,male,5,341
0,vic,male,6,337
0,vic,male,7,331
0,vic,male,8,329
0,vic,male,9,332
0,vic,male,10,336
0,vic,male,11,335
0,vic,male,12,338
0,vic,male,13,342
0,vic,male,14,345
0,vic,male,15,355
0,vic,male,16,357
0,vic,male,17,357
0,vic,male,18,369
0,vic,male,19,392
0,vic,male,20,427
0,vic,male,21,422
0,vic,male,22,425
0,vic,male,23,431
0,vic,male,24,431
0,vic,male,25,442
0,vic,male,26,428
0,vic,male,27,427
0,vic,male,28,416
0,vic,male,29,405
0,vic,male,30,397
0,vic,male,31,384
0,vic,male,32,379
0,vic,male,33,374
0,vic,male,34,373
0,vic,male,35,381
0,vic,male,36,385
0,vic,male,37,392
0,vic,male,38,406
0,vic,male,39,411
0,vic,male,40,400
0,vic,male,41,397
0,vic,male,42,386
0,vic,male,43,369
0,vic,male,44,366
0,vic,male,45,367
0,vic,male,46,372
0,vic,male,47,379
0,vic,male,48,379
0,vic,male,49,374
0,vic,male,50,365
0,vic,male,51,363
0,vic,male,52,349
0,vic,male,53,343
0,vic,male,54,344
0,vic,male,55,328
0,vic,male,56,318
0,vic,male,57,314
0,vic,male,58,305
0,vic,male,59,297
0,vic,male,60,292
0,vic,male,61,285
0,vic,male,62,288
0,vic,male,63,302
0,vic,male,64,260
0,vic,male,65,242
0,vic,male,66,231
0,vic,male,67,212
0,vic,male,68,208
0,vic,male,69,194
0,vic,male,70,190
0,vic,male,71,181
0,vic,male,72,169
0,vic,male,73,162
0,vic,male,74,153
0,vic,male,75,140
0,vic,male,76,136
0,vic,male,77,129
0,vic,male,78,119
0,vic,male,79,120
0,vic,male,80,115
0,vic,male,81,106
0,vic,male,82,96
0,vic,male,83,88
0,vic,male,84,78
0,vic,male,85,67
0,vic,male,86,57
0,vic,male,87,48
0,vic,male,88,42
0,vic,male,89,32
0,vic,male,90,25
0,vic,male,91,18
0,vic,male,92,13
0,vic,male,93,12
0,vic,male,94,8
0,vic,male,95,6
0,vic,male,96,4
0,vic,male,97,3
0,vic,male,98,2
0,vic,male,99,1
0,vic,male,100,1
0,vic,female,0,348
0,vic,female,1,344
0,vic,female,2,340
0,vic,female,3,336
0,vic,female,4,335
0,vic,female,5,326
0,vic,female,6,319
0,vic,female,7,315
0,vic,female,8,315
0,vic,female,9,315
0,vic,female,10,321
0,vic,female,11,320
0,vic,female,12,315
0,vic,female,13,323
0,vic,female,14,325
0,vic,female,15,339
0,vic,female,16,336
0,vic,female,17,345
0,vic,female,18,350
0,vic,female,19,371
0,vic,female,20,400
0,vic,female,21,396
0,vic,female,22,402
0,vic,female,23,400
0,vic,female,24,409
0,vic,female,25,426
0,vic,female,26,413
0,vic,female,27,411
0,vic,female,28,407
0,vic,female,29,402
0,vic,female,30,399
0,vic,female,31,384
0,vic,female,32,378
0,vic,female,33,375
0,vic,female,34,377
0,vic,female,35,383
0,vic,female,36,393
0,vic,female,37,401
0,vic,female,38,419
0,vic,female,39,433
0,vic,female,40,414
0,vic,female,41,406
0,vic,female,42,395
0,vic,female,43,378
0,vic,female,44,378
0,vic,female,45,381
0,vic,female,46,384
0,vic,female,47,388
0,vic,female,48,386
0,vic,female,49,387
0,vic,female,50,381
0,vic,female,51,369
0,vic,female,52,358
0,vic,female,53,354
0,vic,female,54,348
0,vic,female,55,339
0,vic,female,56,329
0,vic,female,57,326
0,vic,female,58,311
0,vic,female,59,311
0,vic,female,60,305
0,vic,female,61,296
0,vic,female,62,299
0,vic,female,63,311
0,vic,female,64,267
0,vic,female,65,252
0,vic,female,66,242
0,vic,female,67,221
0,vic,female,68,216
0,vic,female,69,203
0,vic,female,70,197
0,vic,female,71,191
0,vic,female,72,183
0,vic,female,73,175
0,vic,female,74,172
0,vic,female,75,163
0,vic,female,76,156
0,vic,female,77,152
0,vic,female,78,146
0,vic,female,79,148
0,vic,female,80,146
0,vic,female,81,137
0,vic,female,82,132
0,vic,female,83,124
0,vic,female,84,117
0,vic,female,85,106
0,vic,female,86,95
0,vic,female,87,86
0,vic,female,88,77
0,vic,female,89,67
0,vic,female,90,55
0,vic,female,91,40
0,vic,female,92,33
0,vic,female,93,26
0,vic,female,94,22
0,vic,female,95,15
0,vic,female,96,13
0,vic,female,97,9
0,vic,female,98,4
0,vic,female,99,4
0,vic,female,100,7
0,qld,male,0,338
0,qld,male,1,317
0,qld,male,2,315
0,qld,male,3,309
0,qld,male,4,308
0,qld,male,5,301
0,qld,male,6,292
0,qld,male,7,288
0,qld,male,8,292
0,qld,male,9,298
0,qld,male,10,296
0,qld,male,11,294
0,qld,male,12,298
0,qld,male,13,297
0,qld,male,14,301
0,qld,male,15,313
0,qld,male,16,306
0,qld,male,17,304
0,qld,male,18,307
0,qld,male,19,311
0,qld,male,20,329
0,qld,male,21,317
0,qld,male,22,318
0,qld,male,23,327
0,qld,male,24,332
0,qld,male,25,341
0,qld,male,26,330
0,qld,male,27,332
0,qld,male,28,323
0,qld,male,29,314
0,qld,male,30,311
0,qld,male,31,292
0,qld,male,32,287
0,qld,male,33,289
0,qld,male,34,291
0,qld,male,35,301
0,qld,male,36,311
0,qld,male,37,319
0,qld,male,38,330
0,qld,male,39,336
0,qld,male,40,322
0,qld,male,41,313
0,qld,male,42,299
0,qld,male,43,298
0,qld,male,44,295
0,qld,male,45,297
0,qld,male,46,307
0,qld,male,47,308
0,qld,male,48,310
0,qld,male,49,308
0,qld,male,50,300
0,qld,male,51,292
0,qld,male,52,283
0,qld,male,53,278
0,qld,male,54,275
0,qld,male,55,268
0,qld,male,56,259
0,qld,male,57,259
0,qld,male,58,255
0,qld,male,59,252
0,qld,male,60,248
0,qld,male,61,244
0,qld,male,62,246
0,qld,male,63,254
0,qld,male,64,218
0,qld,male,65,209
0,qld,male,66,196
0,qld,male,67,177
0,qld,male,68,171
0,qld,male,69,160
0,qld,male,70,153
0,qld,male,71,142
0,qld,male,72,131
0,qld,male,73,126
0,qld,male,74,116
0,qld,male,75,105
0,qld,male,76,96
0,qld,male,77,93
0,qld,male,78,88
0,qld,male,79,83
0,qld,male,80,81
0,qld,male,81,73
0,qld,male,82,66
0,qld,male,83,60
0,qld,male,84,53
0,qld,male,85,47
0,qld,male,86,39
0,qld,male,87,34
0,qld,male,88,28
0,qld,male,89,23
0,qld,male,90,18
0,qld,male,91,12
0,qld,male,92,10
0,qld,male,93,8
0,qld,male,94,5
0,qld,male,95,4
0,qld,male,96,3
0,qld,male,97,2
0,qld,male,98,1
0,qld,male,99,1
0,qld,male,100,1
0,qld,female,0,302
0,qld,female,1,299
0,qld,female,2,294
0,qld,female,3,289
0,qld,female,4,290
0,qld,female,5,284
0,qld,female,6,278
0,qld,female,7,274
0,qld,female,8,277
0,qld,female,9,283
0,qld,female,10,281
0,qld,female,11,282
0,qld,female,12,286
0,qld,female,13,286
0,qld,female,14,288
0,qld,female,15,294
0,qld,female,16,290
0,qld,female,17,287
0,qld,female,18,299
0,qld,female,19,304
0,qld,female,20,318
0,qld,female,21,311
0,qld,female,22,308
0,qld,female,23,315
0,qld,female,24,320
0,qld,female,25,329
0,qld,female,26,321
0,qld,female,27,322
0,qld,female,28,311
0,qld,female,29,307
0,qld,female,30,304
0,qld,female,31,296
0,qld,female,32,291
0,qld,female,33,293
0,qld,female,34,299
0,qld,female,35,304
0,qld,female,36,310
0,qld,female,37,324
0,qld,female,38,338
0,qld,female,39,344
0,qld,female,40,333
0,qld,female,41,318
0,qld,female,42,306
0,qld,female,43,304
0,qld,female,44,299
0,qld,female,45,307
0,qld,female,46,314
0,qld,female,47,320
0,qld,female,48,320
0,qld,female,49,315
0,qld,female,50,305
0,qld,female,51,300
0,qld,female,52,293
0,qld,female,53,283
0,qld,female,54,277
0,qld,female,55,275
0,qld,female,56,264
0,qld,female,57,261
0,qld,female,58,252
0,qld,female,59,251
0,qld,female,60,249
0,qld,female,61,240
0,qld,female,62,238
0,qld,female,63,247
0,qld,female,64,211
0,qld,female,65,208
0,qld,female,66,194
0,qld,female,67,175
0,qld,female,68,170
0,qld,female,69,157
0,qld,female,70,151
0,qld,female,71,143
0,qld,female,72,130
0,qld,female,73,126
0,qld,female,74,120
0,qld,female,75,115
0,qld,female,76,107
0,qld,female,77,104
0,qld,female,78,98
0,qld,female,79,102
0,qld,female,80,96
0,qld,female,81,93
0,qld,female,82,88
0,qld,female,83,81
0,qld,female,84,76
0,qld,female,85,72
0,qld,female,86,61
0,qld,female,87,55
0,qld,female,88,51
0,qld,female,89,45
0,qld,female,90,36
0,qld,female,91,28
0,qld,female,92,22
0,qld,female,93,18
0,qld,female,94,13
0,qld,female,95,12
0,qld,female,96,7
0,qld,female,97,5
0,qld,female,98,4
0,qld,female,99,3
0,qld,female,100,4
0,sa,male,0,105
0,sa,male,1,101
0,sa,male,2,99
0,sa,male,3,97
0,sa,male,4,99
0,sa,male,5,96
0,sa,male,6,97
0,sa,male,7,96
0,sa,male,8,95
0,sa,male,9,97
0,sa,male,10,100
0,sa,male,11,101
0,sa,male,12,101
0,sa,male,13,101
0,sa,male,14,105
0,sa,male,15,108
0,sa,male,16,106
0,sa,male,17,107
0,sa,male,18,111
0,sa,male,19,114
0,sa,male,20,123
0,sa,male,21,120
0,sa,male,22,117
0,sa,male,23,118
0,sa,male,24,118
0,sa,male,25,117
0,sa,male,26,117
0,sa,male,27,115
0,sa,male,28,109
0,sa,male,29,107
0,sa,male,30,104
0,sa,male,31,101
0,sa,male,32,99
0,sa,male,33,101
0,sa,male,34,101
0,sa,male,35,104
0,sa,male,36,104
0,sa,male,37,107
0,sa,male,38,115
0,sa,male,39,119
0,sa,male,40,116
0,sa,male,41,115
0,sa,male,42,112
0,sa,male,43,110
0,sa,male,44,111
0,sa,male,45,113
0,sa,male,46,116
0,sa,male,47,116
0,sa,male,48,117
0,sa,male,49,118
0,sa,male,50,114
0,sa,male,51,113
0,sa,male,52,111
0,sa,male,53,108
0,sa,male,54,108
0,sa,male,55,106
0,sa,male,56,102
0,sa,male,57,101
0,sa,male,58,98
0,sa,male,59,97
0,sa,male,60,98
0,sa,male,61,96
0,sa,male,62,93
0,sa,male,63,100
0,sa,male,64,85
0,sa,male,65,82
0,sa,male,66,75
0,sa,male,67,71
0,sa,male,68,66
0,sa,male,69,62
0,sa,male,70,60
0,sa,male,71,60
0,sa,male,72,55
0,sa,male,73,54
0,sa,male,74,50
0,sa,male,75,47
0,sa,male,76,46
0,sa,male,77,43
0,sa,male,78,40
0,sa,male,79,40
0,sa,male,80,37
0,sa,male,81,36
0,sa,male,82,35
0,sa,male,83,31
0,sa,male,84,28
0,sa,male,85,23
0,sa,male,86,21
0,sa,male,87,18
0,sa,male,88,15
0,sa,male,89,12
0,sa,male,90,11
0,sa,male,91,6
0,sa,male,92,5
0,sa,male,93,4
0,sa,male,94,3
0,sa,male,95,2
0,sa,male,96,1
0,sa,male,97,1
0,sa,male,98,1
0,sa,male,100,1
0,sa,female,0,98
0,sa,female,1,96
0,sa,female,2,97
0,sa,female,3,96
0,sa,female,4,93
0,sa,female,5,93
0,sa,female,6,91
0,sa,female,7,91
0,sa,female,8,92
0,sa,female,9,93
0,sa,female,10,94
0,sa,female,11,96
0,sa,female,12,96
0,sa,female,13,98
0,sa,female,14,99
0,sa,female,15,101
0,sa,female,16,101
0,sa,female,17,103
0,sa,female,18,106
0,sa,female,19,105
0,sa,female,20,113
0,sa,female,21,111
0,sa,female,22,111
0,sa,female,23,112
0,sa,female,24,113
0,sa,female,25,117
0,sa,female,26,112
0,sa,female,27,110
0,sa,female,28,107
0,sa,female,29,105
0,sa,female,30,101
0,sa,female,31,99
0,sa,female,32,98
0,sa,female,33,100
0,sa,female,34,99
0,sa,female,35,102
0,sa,female,36,104
0,sa,female,37,108
0,sa,female,38,116
0,sa,female,39,117
0,sa,female,40,116
0,sa,female,41,114
0,sa,female,42,111
0,sa,female,43,110
0,sa,female,44,112
0,sa,female,45,114
0,sa,female,46,116
0,sa,female,47,117
0,sa,female,48,119
0,sa,female,49,119
0,sa,female,50,118
0,sa,female,51,117
0,sa,female,52,112
0,sa,female,53,112
0,sa,female,54,110
0,sa,female,55,107
0,sa,female,56,106
0,sa,female,57,105
0,sa,female,58,103
0,sa,female,59,103
0,sa,female,60,100
0,sa,female,61,97
0,sa,female,62,98
0,sa,female,63,104
0,sa,female,64,89
0,sa,female,65,85
0,sa,female,66,80
0,sa,female,67,74
0,sa,female,68,71
0,sa,female,69,66
0,sa,female,70,64
0,sa,female,71,64
0,sa,female,72,61
0,sa,female,73,60
0,sa,female,74,56
0,sa,female,75,53
0,sa,female,76,51
0,sa,female,77,51
0,sa,female,78,50
0,sa,female,79,51
0,sa,female,80,49
0,sa,female,81,47
0,sa,female,82,47
0,sa,female,83,44
0,sa,female,84,42
0,sa,female,85,39
0,sa,female,86,35
0,sa,female,87,31
0,sa,female,88,29
0,sa,female,89,23
0,sa,female,90,19
0,sa,female,91,14
0,sa,female,92,13
0,sa,female,93,11
0,sa,female,94,8
0,sa,female,95,6
0,sa,female,96,5
0,sa,female,97,4
0,sa,female,98,2
0,sa,female,99,2
0,sa,female,100,2
0,wa,male,0,167
0,wa,male,1,157
0,wa,male,2,156
0,wa,male,3,157
0,wa,male,4,152
0,wa,male,5,147
0,wa,male,6,148
0,wa,male,7,144
0,wa,male,8,143
0,wa,male,9,147
0,wa,male,10,148
0,wa,male,11,153
0,wa,male,12,150
0,wa,male,13,149
0,wa,male,14,154
0,wa,male,15,159
0,wa,male,16,155
0,wa,male,17,156
0,wa,male,18,157
0,wa,male,19,165
0,wa,male,20,175
0,wa,male,21,175
0,wa,male,22,177
0,wa,male,23,182
0,wa,male,24,189
0,wa,male,25,194
0,wa,male,26,186
0,wa,male,27,187
0,wa,male,28,180
0,wa,male,29,172
0,wa,male,30,172
0,wa,male,31,162
0,wa,male,32,161
0,wa,male,33,156
0,wa,male,34,160
0,wa,male,35,163
0,wa,male,36,162
0,wa,male,37,169
0,wa,male,38,179
0,wa,male,39,183
0,wa,male,40,179
0,wa,male,41,173
0,wa,male,42,168
0,wa,male,43,164
0,wa,male,44,163
0,wa,male,45,163
0,wa,male,46,167
0,wa,male,47,169
0,wa,male,48,167
0,wa,male,49,164
0,wa,male,50,160
0,wa,male,51,157
0,wa,male,52,153
0,wa,male,53,150
0,wa,male,54,151
0,wa,male,55,143
0,wa,male,56,139
0,wa,male,57,137
0,wa,male,58,132
0,wa,male,59,132
0,wa,male,60,126
0,wa,male,61,123
0,wa,male,62,124
0,wa,male,63,128
0,wa,male,64,105
0,wa,male,65,99
0,wa,male,66,96
0,wa,male,67,83
0,wa,male,68,84
0,wa,male,69,77
0,wa,male,70,74
0,wa,male,71,71
0,wa,male,72,66
0,wa,male,73,61
0,wa,male,74,57
0,wa,male,75,53
0,wa,male,76,48
0,wa,male,77,47
0,wa,male,78,43
0,wa,male,79,43
0,wa,male,80,40
0,wa,male,81,36
0,wa,male,82,34
0,wa,male,83,30
0,wa,male,84,26
0,wa,male,85,23
0,wa,male,86,19
0,wa,male,87,16
0,wa,male,88,12
0,wa,male,89,12
0,wa,male,90,9
0,wa,male,91,6
0,wa,male,92,4
0,wa,male,93,3
0,wa,male,94,3
0,wa,male,95,2
0,wa,male,96,1
0,wa,male,97,1
0,wa,male,99,1
0,wa,female,0,154
0,wa,female,1,148
0,wa,female,2,154
0,wa,female,3,149
0,wa,female,4,149
0,wa,female,5,142
0,wa,female,6,139
0,wa,female,7,140
0,wa,female,8,139
0,wa,female,9,142
0,wa,female,10,146
0,wa,female,11,143
0,wa,female,12,144
0,wa,female,13,143
0,wa,female,14,145
0,wa,female,15,149
0,wa,female,16,148
0,wa,female,17,148
0,wa,female,18,150
0,wa,female,19,157
0,wa,female,20,167
0,wa,female,21,165
0,wa,female,22,165
0,wa,female,23,167
0,wa,female,24,170
0,wa,female,25,177
0,wa,female,26,170
0,wa,female,27,168
0,wa,female,28,165
0,wa,female,29,163
0,wa,female,30,160
0,wa,female,31,158
0,wa,female,32,153
0,wa,female,33,154
0,wa,female,34,156
0,wa,female,35,160
0,wa,female,36,160
0,wa,female,37,165
0,wa,female,38,174
0,wa,female,39,178
0,wa,female,40,170
0,wa,female,41,169
0,wa,female,42,164
0,wa,female,43,160
0,wa,female,44,160
0,wa,female,45,162
0,wa,female,46,163
0,wa,female,47,167
0,wa,female,48,164
0,wa,female,49,163
0,wa,female,50,160
0,wa,female,51,156
0,wa,female,52,152
0,wa,female,53,149
0,wa,female,54,150
0,wa,female,55,145
0,wa,female,56,140
0,wa,female,57,137
0,wa,female,58,132
0,wa,female,59,129
0,wa,female,60,126
0,wa,female,61,123
0,wa,female,62,119
0,wa,female,63,122
0,wa,female,64,99
0,wa,female,65,98
0,wa,female,66,94
0,wa,female,67,85
0,wa,female,68,84
0,wa,female,69,76
0,wa,female,70,74
0,wa,female,71,72
0,wa,female,72,69
0,wa,female,73,63
0,wa,female,74,62
0,wa,female,75,59
0,wa,female,76,55
0,wa,female,77,54
0,wa,female,78,52
0,wa,female,79,51
0,wa,female,80,49
0,wa,female,81,47
0,wa,female,82,44
0,wa,female,83,41
0,wa,female,84,38
0,wa,female,85,34
0,wa,female,86,30
0,wa,female,87,28
0,wa,female,88,25
0,wa,female,89,23
0,wa,female,90,17
0,wa,female,91,13
0,wa,female,92,11
0,wa,female,93,9
0,wa,female,94,8
0,wa,female,95,6
0,wa,female,96,4
0,wa,female,97,3
0,wa,female,98,1
0,wa,female,99,1
0,wa,female,100,2
0,tas,male,0,31
0,tas,male,1,34
0,tas,male,2,35
0,tas,male,3,33
0,tas,male,4,34
0,tas,male,5,33
0,tas,male,6,31
0,tas,male,7,31
0,tas,male,8,32
0,tas,male,9,33
0,tas,male,10,33
0,tas,male,11,35
0,tas,male,12,34
0,tas,male,13,35
0,tas,male,14,35
0,tas,male,15,35
0,tas,male,16,36
0,tas,male,17,36
0,tas,male,18,35
0,tas,male,19,35
0,tas,male,20,35
0,tas,male,21,34
0,tas,male,22,35
0,tas,male,23,33
0,tas,male,24,32
0,tas,male,25,32
0,tas,male,26,31
0,tas,male,27,30
0,tas,male,28,29
0,tas,male,29,28
0,tas,male,30,28
0,tas,male,31,28
0,tas,male,32,28
0,tas,male,33,27
0,tas,male,34,29
0,tas,male,35,30
0,tas,male,36,31
0,tas,male,37,31
0,tas,male,38,34
0,tas,male,39,36
0,tas,male,40,35
0,tas,male,41,35
0,tas,male,42,33
0,tas,male,43,32
0,tas,male,44,31
0,tas,male,45,34
0,tas,male,46,36
0,tas,male,47,36
0,tas,male,48,38
0,tas,male,49,39
0,tas,male,50,37
0,tas,male,51,37
0,tas,male,52,37
0,tas,male,53,36
0,tas,male,54,37
0,tas,male,55,35
0,tas,male,56,33
0,tas,male,57,35
0,tas,male,58,35
0,tas,male,59,34
0,tas,male,60,34
0,tas,male,61,32
0,tas,male,62,33
0,tas,male,63,35
0,tas,male,64,28
0,tas,male,65,27
0,tas,male,66,28
0,tas,male,67,25
0,tas,male,68,24
0,tas,male,69,23
0,tas,male,70,21
0,tas,male,71,20
0,tas,male,72,18
0,tas,male,73,18
0,tas,male,74,15
0,tas,male,75,15
0,tas,male,76,14
0,tas,male,77,13
0,tas,male,78,13
0,tas,male,79,13
0,tas,male,80,12
0,tas,male,81,12
0,tas,male,82,10
0,tas,male,83,9
0,tas,male,84,8
0,tas,male,85,7
0,tas,male,86,5
0,tas,male,87,5
0,tas,male,88,4
0,tas,male,89,3
0,tas,male,90,2
0,tas,male,91,2
0,tas,male,92,1
0,tas,male,93,1
0,tas,male,94,1
0,tas,female,0,32
0,tas,female,1,33
0,tas,female,2,32
0,tas,female,3,32
0,tas,female,4,31
0,tas,female,5,30
0,tas,female,6,29
0,tas,female,7,29
0,tas,female,8,31
0,tas,female,9,30
0,tas,female,10,32
0,tas,female,11,33
0,tas,female,12,31
0,tas,female,13,33
0,tas,female,14,33
0,tas,female,15,34
0,tas,female,16,32
0,tas,female,17,34
0,tas,female,18,33
0,tas,female,19,34
0,tas,female,20,33
0,tas,female,21,32
0,tas,female,22,31
0,tas,female,23,31
0,tas,female,24,31
0,tas,female,25,31
0,tas,female,26,30
0,tas,female,27,29
0,tas,female,28,30
0,tas,female,29,30
0,tas,female,30,29
0,tas,female,31,29
0,tas,female,32,29
0,tas,female,33,28
0,tas,female,34,29
0,tas,female,35,31
0,tas,female,36,32
0,tas,female,37,34
0,tas,female,38,35
0,tas,female,39,37
0,tas,female,40,37
0,tas,female,41,35
0,tas,female,42,35
0,tas,female,43,34
0,tas,female,44,33
0,tas,female,45,35
0,tas,female,46,37
0,tas,female,47,36
0,tas,female,48,38
0,tas,female,49,40
0,tas,female,50,39
0,tas,female,51,38
0,tas,female,52,37
0,tas,female,53,37
0,tas,female,54,36
0,tas,female,55,36
0,tas,female,56,35
0,tas,female,57,35
0,tas,female,58,33
0,tas,female,59,33
0,tas,female,60,33
0,tas,female,61,30
0,tas,female,62,32
0,tas,female,63,34
0,tas,female,64,29
0,tas,female,65,27
0,tas,female,66,26
0,tas,female,67,23
0,tas,female,68,24
0,tas,female,69,22
0,tas,female,70,21
0,tas,female,71,20
0,tas,female,72,19
0,tas,female,73,19
0,tas,female,74,18
0,tas,female,75,16
0,tas,female,76,16
0,tas,female,77,16
0,tas,female,78,15
0,tas,female,79,15
0,tas,female,80,14
0,tas,female,81,13
0,tas,female,82,13
0,tas,female,83,12
0,tas,female,84,12
0,tas,female,85,11
0,tas,female,86,10
0,tas,female,87,9
0,tas,female,88,8
0,tas,female,89,7
0,tas,female,90,5
0,tas,female,91,4
0,tas,female,92,3
0,tas,female,93,3
0,tas,female,94,2
0,tas,female,95,2
0,tas,female,96,1
0,tas,female,97,1
0,tas,female,98,1
0,tas,female,100,1
0,nt,male,0,21
0,nt,male,1,19
0,nt,male,2,20
0,nt,male,3,19
0,nt,male,4,19
0,nt,male,5,18
0,nt,male,6,17
0,nt,male,7,18
0,nt,male,8,17
0,nt,male,9,19
0,nt,male,10,17
0,nt,male,11,17
0,nt,male,12,17
0,nt,male,13,17
0,nt,male,14,17
0,nt,male,15,18
0,nt,male,16,17
0,nt,male,17,17
0,nt,male,18,17
0,nt,male,19,20
0,nt,male,20,21
0,nt,male,21,21
0,nt,male,22,21
0,nt,male,23,22
0,nt,male,24,23
0,nt,male,25,24
0,nt,male,26,24
0,nt,male,27,23
0,nt,male,28,22
0,nt,male,29,23
0,nt,male,30,20
0,nt,male,31,19
0,nt,male,32,18
0,nt,male,33,18
0,nt,male,34,20
0,nt,male,35,19
0,nt,male,36,19
0,nt,male,37,19
0,nt,male,38,20
0,nt,male,39,21
0,nt,male,40,19
0,nt,male,41,18
0,nt,male,42,17
0,nt,male,43,17
0,nt,male,44,17
0,nt,male,45,19
0,nt,male,46,17
0,nt,male,47,17
0,nt,male,48,17
0,nt,male,49,17
0,nt,male,50,16
