tick,sex,area,age_months,count
0,male,0,0,83
0,male,0,1,54
0,male,0,2,53
0,male,0,3,53
0,male,0,4,50
0,male,0,5,53
0,male,0,6,49
0,male,0,7,52
0,male,0,8,49
0,male,0,9,47
0,male,0,10,49
0,male,0,11,51
0,male,0,12,52
0,male,0,13,46
0,male,0,14,41
0,male,0,15,47
0,male,0,16,47
0,male,0,17,46
0,male,0,18,12
0,male,2,0,101
0,male,2,1,50
0,male,2,2,52
0,male,2,3,55
0,male,2,4,51
0,male,2,5,49
0,male,2,6,54
0,male,2,7,53
0,male,2,8,50
0,male,2,9,48
0,male,2,10,46
0,male,2,11,54
0,male,2,12,54
0,male,2,13,42
0,male,2,14,43
0,male,2,15,44
0,male,2,16,43
0,male,2,17,40
0,male,2,18,11
0,male,2,19,2
0,female,1,0,94
0,female,1,1,51
0,female,1,2,50
0,female,1,3,52
0,female,1,4,46
0,female,1,5,50
0,female,1,6,53
0,female,1,7,54
0,female,1,8,53
0,female,1,9,49
0,female,1,10,53
0,female,1,11,52
0,female,1,12,51
0,female,1,13,47
0,female,1,14,48
0,female,1,15,50
0,female,1,16,42
0,female,1,17,47
0,female,1,18,8
0,female,1,19,1
0,female,3,0,94
0,female,3,1,54
0,female,3,2,55
0,female,3,3,54
0,female,3,4,52
0,female,3,5,51
0,female,3,6,59
0,female,3,7,44
0,female,3,8,45
0,female,3,9,52
0,female,3,10,50
0,female,3,11,57
0,female,3,12,48
0,female,3,13,46
0,female,3,14,39
0,female,3,15,39
0,female,3,16,46
0,female,3,17,45
0,female,3,18,10
1,male,0,0,84
1,male,0,1,53
1,male,0,2,53
1,male,0,3,53
1,male,0,4,49
1,male,0,5,52
1,male,0,6,48
1,male,0,7,52
1,male,0,8,49
1,male,0,9,47
1,male,0,10,50
1,male,0,11,50
1,male,0,12,52
1,male,0,13,45
1,male,0,14,40
1,male,0,15,45
1,male,0,16,46
1,male,0,17,45
1,male,0,18,10
1,male,2,0,102
1,male,2,1,50
1,male,2,2,51
1,male,2,3,55
1,male,2,4,52
1,male,2,5,48
1,male,2,6,53
1,male,2,7,52
1,male,2,8,51
1,male,2,9,49
1,male,2,10,44
1,male,2,11,53
1,male,2,12,55
1,male,2,13,42
1,male,2,14,42
1,male,2,15,40
1,male,2,16,40
1,male,2,17,38
1,male,2,18,11
1,male,2,19,2
1,female,1,0,99
1,female,1,1,51
1,female,1,2,49
1,female,1,3,52
1,female,1,4,46
1,female,1,5,50
1,female,1,6,51
1,female,1,7,54
1,female,1,8,54
1,female,1,9,50
1,female,1,10,51
1,female,1,11,52
1,female,1,12,50
1,female,1,13,46
1,female,1,14,48
1,female,1,15,49
1,female,1,16,43
1,female,1,17,43
1,female,1,18,9
1,female,1,19,1
1,female,3,0,98
1,female,3,1,55
1,female,3,2,55
1,female,3,3,54
1,female,3,4,53
